15_30
0.364400	0.339800	0.365400	0.396000	0.363000	0.395000	0.342000	0.314000	0.349000	
0.468800	0.440000	0.451800	0.483000	0.459000	0.489000	0.455000	0.420000	0.428000	
0.506200	0.462200	0.476800	0.528000	0.502000	0.506000	0.481000	0.431000	0.456000	
0.550200	0.508800	0.528800	0.560000	0.520000	0.542000	0.542000	0.489000	0.506000	
0.541000	0.499600	0.515400	0.545000	0.508000	0.534000	0.538000	0.494000	0.509000	
0.560000	0.515000	0.542400	0.571000	0.536000	0.570000	0.554000	0.496000	0.529000	
0.556200	0.514600	0.540000	0.563000	0.530000	0.565000	0.539000	0.497000	0.522000	
0.572000	0.523200	0.549400	0.578000	0.540000	0.567000	0.562000	0.509000	0.524000	
0.573400	0.526600	0.551200	0.582000	0.540000	0.559000	0.562000	0.516000	0.547000	
0.572400	0.524600	0.542800	0.581000	0.540000	0.559000	0.552000	0.509000	0.522000	
40_55
0.464800	0.437600	0.520400	0.486000	0.467000	0.550000	0.443000	0.416000	0.470000	
0.586600	0.550600	0.647000	0.597000	0.576000	0.670000	0.569000	0.534000	0.628000	
0.607200	0.569200	0.659800	0.620000	0.584000	0.665000	0.599000	0.560000	0.652000	
0.662400	0.621000	0.712600	0.673000	0.628000	0.725000	0.652000	0.610000	0.700000	
0.666800	0.625200	0.714200	0.677000	0.633000	0.728000	0.646000	0.614000	0.693000	
0.674200	0.630000	0.724800	0.679000	0.635000	0.735000	0.668000	0.621000	0.718000	
0.685000	0.634000	0.734800	0.696000	0.640000	0.753000	0.675000	0.630000	0.718000	
0.686600	0.640400	0.737600	0.699000	0.655000	0.748000	0.678000	0.629000	0.710000	
0.688000	0.645200	0.733400	0.697000	0.654000	0.750000	0.675000	0.641000	0.720000	
0.694800	0.646200	0.735000	0.698000	0.652000	0.740000	0.688000	0.641000	0.732000	
65_80
0.575600	0.535800	0.568400	0.590000	0.559000	0.598000	0.564000	0.514000	0.530000	
0.692400	0.643000	0.675800	0.718000	0.666000	0.702000	0.669000	0.623000	0.655000	
0.723400	0.675000	0.696800	0.749000	0.701000	0.717000	0.687000	0.631000	0.680000	
0.759800	0.694400	0.731200	0.777000	0.703000	0.742000	0.749000	0.679000	0.725000	
0.772200	0.706000	0.741200	0.794000	0.733000	0.750000	0.760000	0.690000	0.732000	
0.785200	0.721600	0.738400	0.798000	0.741000	0.760000	0.769000	0.698000	0.717000	
0.786800	0.718600	0.739800	0.805000	0.737000	0.752000	0.774000	0.701000	0.735000	
0.790000	0.724600	0.752800	0.796000	0.730000	0.765000	0.783000	0.715000	0.742000	
0.791800	0.725400	0.755800	0.794000	0.735000	0.760000	0.790000	0.714000	0.750000	
0.801000	0.736600	0.759200	0.807000	0.752000	0.772000	0.797000	0.721000	0.750000	
