(0.805795, False)
(0.805665, True)
(0.805366, True)
(0.805279, True)
(0.805176, True)
(0.804968, True)
(0.804922, True)
(0.80481, True)
(0.804689, False)
(0.804516, False)
(0.804504, True)
(0.804454, True)
(0.804314, True)
(0.804275, True)
(0.804146, False)
(0.804127, False)
(0.804053, True)
(0.803946, True)
(0.803611, True)
(0.803565, True)
(0.803458, False)
(0.803411, False)
(0.803141, True)
(0.803112, False)
(0.803084, False)
(0.802858, True)
(0.802846, True)
(0.802841, False)
(0.80275, True)
(0.802745, True)
(0.802728, True)
(0.802628, True)
(0.802544, False)
(0.802386, True)
(0.802381, True)
(0.8023480000000001, False)
(0.802219, True)
(0.802155, False)
(0.8021389999999999, True)
(0.802125, True)
(0.8020039999999999, False)
(0.80199, False)
(0.801964, True)
(0.8019540000000001, True)
(0.801774, True)
(0.801767, True)
(0.801745, False)
(0.80168, False)
(0.801666, True)
(0.801625, True)
(0.8016179999999999, True)
(0.8015369999999999, True)
(0.801443, True)
(0.801419, True)
(0.801335, True)
(0.801174, True)
(0.801105, False)
(0.80103, True)
(0.800995, False)
(0.800951, True)
(0.800664, True)
(0.800629, True)
(0.800264, True)
(0.800196, True)
(0.799954, False)
(0.799901, False)
(0.799831, True)
(0.7997110000000001, False)
(0.799655, False)
(0.799596, True)
(0.799141, False)
(0.799066, False)
(0.799043, True)
(0.798987, True)
(0.798918, False)
(0.798627, True)
(0.798621, False)
(0.798544, True)
(0.798507, True)
(0.798395, False)
(0.7982819999999999, False)
(0.798063, True)
(0.797958, True)
(0.797894, True)
(0.797528, True)
(0.797521, True)
(0.797485, False)
(0.797438, False)
(0.797384, False)
(0.79721, True)
(0.797172, False)
(0.797119, False)
(0.797113, True)
(0.79701, False)
(0.796902, True)
(0.796598, False)
(0.796524, True)
(0.796492, True)
(0.796347, True)
(0.796241, False)
(0.796179, True)
(0.796065, True)
(0.795941, True)
(0.79575, True)
(0.795651, True)
(0.795545, False)
(0.795373, False)
(0.795347, True)
(0.795225, True)
(0.795104, True)
(0.7949269999999999, False)
(0.794806, True)
(0.794801, True)
(0.794603, False)
(0.794535, False)
(0.794525, False)
(0.794417, True)
(0.794413, False)
(0.794335, False)
(0.794253, False)
(0.794145, False)
(0.794072, True)
(0.793981, False)
(0.793824, True)
(0.79372, False)
(0.793678, True)
(0.793491, True)
(0.793485, False)
(0.793482, False)
(0.7934209999999999, True)
(0.793388, True)
(0.793378, True)
(0.793374, True)
(0.793239, True)
(0.793237, True)
(0.793231, False)
(0.792773, True)
(0.792706, False)
(0.7927029999999999, False)
(0.792643, True)
(0.7924100000000001, False)
(0.792115, True)
(0.792063, True)
(0.791925, True)
(0.79172, False)
(0.79172, True)
(0.791529, True)
(0.791362, True)
(0.791342, True)
(0.791319, True)
(0.791272, False)
(0.791053, True)
(0.790991, True)
(0.790923, True)
(0.790812, True)
(0.79066, True)
(0.7906150000000001, True)
(0.790587, True)
(0.790583, True)
(0.790547, True)
(0.790414, False)
(0.790327, True)
(0.7901940000000001, False)
(0.790108, True)
(0.790064, True)
(0.790018, True)
(0.7899700000000001, False)
(0.789922, True)
(0.789857, False)
(0.789767, False)
(0.789669, True)
(0.789637, True)
(0.789527, True)
(0.7895179999999999, True)
(0.7894639999999999, False)
(0.789396, False)
(0.789372, True)
(0.789307, True)
(0.789296, True)
(0.78929, True)
(0.789219, False)
(0.789142, False)
(0.789086, True)
(0.789009, False)
(0.7890079999999999, True)
(0.788914, True)
(0.788744, True)
(0.788708, True)
(0.788707, True)
(0.788635, False)
(0.7884059999999999, True)
(0.788392, True)
(0.788377, True)
(0.788373, False)
(0.7883290000000001, False)
(0.788318, False)
(0.788163, False)
(0.788109, True)
(0.788109, False)
(0.788102, False)
(0.788087, True)
(0.788083, True)
(0.787952, True)
(0.7879510000000001, False)
(0.78787, False)
(0.787868, False)
(0.787836, True)
(0.7878350000000001, True)
(0.787783, False)
(0.787764, True)
(0.787758, False)
(0.787676, False)
(0.787583, True)
(0.787523, True)
(0.7874639999999999, True)
(0.7874220000000001, True)
(0.787406, True)
(0.7873870000000001, False)
(0.787378, False)
(0.787324, False)
(0.78722, True)
(0.78722, False)
(0.787051, False)
(0.787008, True)
(0.786951, True)
(0.786733, True)
(0.786691, True)
(0.786583, False)
(0.786446, True)
(0.786374, False)
(0.786231, True)
(0.786198, True)
(0.786084, False)
(0.786002, False)
(0.7859389999999999, True)
(0.785857, False)
(0.785822, True)
(0.785814, True)
(0.785711, False)
(0.785589, False)
(0.7854559999999999, False)
(0.785335, True)
(0.785293, True)
(0.785238, True)
(0.785167, True)
(0.785143, False)
(0.785088, True)
(0.784968, True)
(0.784878, False)
(0.78486, True)
(0.784838, False)
(0.784726, False)
(0.78469, True)
(0.784636, True)
(0.784566, False)
(0.7845070000000001, True)
(0.784493, False)
(0.784413, True)
(0.784345, False)
(0.784323, False)
(0.784213, True)
(0.7841210000000001, True)
(0.784031, True)
(0.784029, False)
(0.783909, True)
(0.783833, False)
(0.783758, False)
(0.783757, True)
(0.7837270000000001, False)
(0.783685, False)
(0.783642, True)
(0.783483, False)
(0.783412, False)
(0.783369, False)
(0.783296, False)
(0.7832520000000001, True)
(0.783236, False)
(0.783111, False)
(0.783002, False)
(0.782998, False)
(0.7829699999999999, False)
(0.782837, True)
(0.782829, True)
(0.782774, False)
(0.782703, False)
(0.782691, True)
(0.78255, False)
(0.782517, True)
(0.782498, True)
(0.78242, False)
(0.7824180000000001, False)
(0.782257, True)
(0.782242, False)
(0.7820940000000001, True)
(0.78209, False)
(0.78206, True)
(0.782007, False)
(0.781755, False)
(0.781741, False)
(0.781739, False)
(0.781719, False)
(0.781615, False)
(0.7815719999999999, False)
(0.7815650000000001, False)
(0.78149, False)
(0.781489, False)
(0.78116, False)
(0.781134, False)
(0.781012, True)
(0.780938, True)
(0.780886, False)
(0.780824, False)
(0.780822, False)
(0.780791, False)
(0.7806919999999999, False)
(0.780649, True)
(0.780641, False)
(0.7806230000000001, False)
(0.780572, True)
(0.780526, True)
(0.780459, False)
(0.780457, False)
(0.780454, False)
(0.780448, True)
(0.7802830000000001, False)
(0.780248, False)
(0.78016, False)
(0.780066, False)
(0.779985, False)
(0.779956, False)
(0.779946, False)
(0.779944, False)
(0.779883, False)
(0.77972, True)
(0.779671, False)
(0.779635, True)
(0.779593, False)
(0.779495, True)
(0.779453, False)
(0.7793410000000001, True)
(0.779258, False)
(0.779134, True)
(0.779115, False)
(0.779045, False)
(0.778977, False)
(0.778961, True)
(0.778918, False)
(0.778915, True)
(0.7787999999999999, False)
(0.778691, False)
(0.778643, False)
(0.778577, False)
(0.778556, True)
(0.778491, True)
(0.778471, False)
(0.7784139999999999, False)
(0.7783789999999999, False)
(0.778323, True)
(0.778281, True)
(0.778225, False)
(0.778137, False)
(0.77801, False)
(0.777864, True)
(0.777844, True)
(0.777792, False)
(0.777773, False)
(0.777694, False)
(0.7776879999999999, False)
(0.777618, False)
(0.77751, False)
(0.777399, False)
(0.77736, False)
(0.777304, True)
(0.777274, True)
(0.777261, False)
(0.777224, False)
(0.777115, True)
(0.777048, True)
(0.776985, True)
(0.776904, False)
(0.776897, True)
(0.776843, True)
(0.776841, True)
(0.776637, True)
(0.776612, False)
(0.776554, False)
(0.776307, True)
(0.776221, True)
(0.776173, True)
(0.776153, True)
(0.776132, False)
(0.776113, False)
(0.776108, False)
(0.77595, True)
(0.775914, True)
(0.775869, True)
(0.775842, False)
(0.775636, False)
(0.775572, False)
(0.775558, False)
(0.775494, True)
(0.775483, False)
(0.775432, True)
(0.775382, False)
(0.775304, True)
(0.7752600000000001, True)
(0.7751939999999999, False)
(0.7751669999999999, False)
(0.77515, True)
(0.775088, False)
(0.775045, False)
(0.775023, False)
(0.7749969999999999, True)
(0.774913, False)
(0.774879, True)
(0.7748740000000001, True)
(0.7748200000000001, True)
(0.7747930000000001, False)
(0.774792, False)
(0.77476, False)
(0.77471, False)
(0.774678, True)
(0.774673, False)
(0.774609, True)
(0.774599, False)
(0.7745690000000001, True)
(0.7744880000000001, False)
(0.774368, True)
(0.774356, False)
(0.774342, True)
(0.77433, False)
(0.774301, False)
(0.774184, False)
(0.774165, False)
(0.774041, False)
(0.7739739999999999, False)
(0.773934, False)
(0.7739240000000001, False)
(0.7738849999999999, False)
(0.773876, False)
(0.773874, False)
(0.7738119999999999, True)
(0.773801, True)
(0.773781, True)
(0.773754, False)
(0.773706, False)
(0.773689, False)
(0.773672, False)
(0.773659, True)
(0.773621, False)
(0.7735529999999999, False)
(0.773477, False)
(0.773362, True)
(0.773334, True)
(0.773244, False)
(0.773197, True)
(0.773192, False)
(0.773183, True)
(0.773175, False)
(0.773148, False)
(0.773124, False)
(0.7730980000000001, False)
(0.773089, False)
(0.773046, False)
(0.77289, True)
(0.772879, False)
(0.772812, False)
(0.772747, True)
(0.772609, False)
(0.772541, False)
(0.772498, False)
(0.772462, True)
(0.772459, True)
(0.7722789999999999, False)
(0.772203, False)
(0.772161, False)
(0.77215, False)
(0.772034, True)
(0.772016, False)
(0.771962, False)
(0.77196, False)
(0.771934, False)
(0.771889, False)
(0.771881, False)
(0.771855, True)
(0.771829, False)
(0.771823, False)
(0.771687, False)
(0.7716149999999999, False)
(0.771544, False)
(0.771444, True)
(0.7714110000000001, True)
(0.7713909999999999, False)
(0.771389, False)
(0.771353, True)
(0.771328, True)
(0.771303, False)
(0.771244, True)
(0.7711129999999999, False)
(0.771021, False)
(0.770976, True)
(0.77088, False)
(0.770879, False)
(0.770849, False)
(0.770803, True)
(0.770701, False)
(0.770689, False)
(0.770684, True)
(0.770672, True)
(0.7706, False)
(0.7705960000000001, False)
(0.770582, False)
(0.770532, False)
(0.770435, False)
(0.770268, False)
(0.770229, False)
(0.770209, False)
(0.770073, False)
(0.77001, False)
(0.770002, False)
(0.7699940000000001, False)
(0.7699670000000001, False)
(0.769773, False)
(0.7697579999999999, False)
(0.769733, False)
(0.7696959999999999, False)
(0.76961, True)
(0.769572, False)
(0.769567, False)
(0.769545, False)
(0.769514, False)
(0.7694449999999999, True)
(0.769392, True)
(0.769348, True)
(0.769331, False)
(0.7693300000000001, False)
(0.769285, False)
(0.769259, False)
(0.769238, False)
(0.7691250000000001, False)
(0.7690980000000001, False)
(0.769067, True)
(0.769045, True)
(0.768991, False)
(0.768977, False)
(0.768967, False)
(0.768961, False)
(0.76895, False)
(0.76892, True)
(0.768879, False)
(0.7688280000000001, False)
(0.76881, False)
(0.768792, False)
(0.768702, False)
(0.768696, False)
(0.7686919999999999, False)
(0.768676, False)
(0.768663, False)
(0.768624, False)
(0.7686040000000001, True)
(0.768603, False)
(0.768593, False)
(0.768505, True)
(0.768429, False)
(0.768315, False)
(0.768289, False)
(0.76828, True)
(0.768201, False)
(0.76818, False)
(0.768159, False)
(0.768145, False)
(0.768086, True)
(0.7680359999999999, False)
(0.768033, False)
(0.767979, False)
(0.767883, False)
(0.767847, False)
(0.7678, False)
(0.76779, False)
(0.767772, False)
(0.7677430000000001, False)
(0.767706, False)
(0.7676350000000001, True)
(0.767618, True)
(0.767583, False)
(0.767501, False)
(0.767479, False)
(0.767396, False)
(0.76735, False)
(0.767335, False)
(0.767278, False)
(0.767274, False)
(0.767265, False)
(0.767265, False)
(0.767172, False)
(0.7671250000000001, False)
(0.7670790000000001, False)
(0.767051, True)
(0.767006, False)
(0.766979, False)
(0.76696, False)
(0.766878, False)
(0.7668740000000001, False)
(0.7668349999999999, True)
(0.7668200000000001, False)
(0.7668010000000001, True)
(0.766775, False)
(0.766743, False)
(0.766717, False)
(0.766709, False)
(0.766708, False)
(0.766701, False)
(0.7666930000000001, True)
(0.766642, False)
(0.766568, False)
(0.766507, True)
(0.766478, False)
(0.7664610000000001, False)
(0.7663800000000001, False)
(0.766317, False)
(0.766282, True)
(0.766276, False)
(0.766235, False)
(0.7662059999999999, False)
(0.766163, False)
(0.76615, False)
(0.766141, True)
(0.766119, False)
(0.766114, False)
(0.766098, False)
(0.76604, False)
(0.766013, False)
(0.765973, False)
(0.765854, False)
(0.765854, True)
(0.765816, False)
(0.765816, False)
(0.765783, False)
(0.765737, False)
(0.765703, True)
(0.765672, False)
(0.765663, True)
(0.765658, False)
(0.765631, False)
(0.76563, False)
(0.76561, True)
(0.76556, False)
(0.765537, False)
(0.765513, False)
(0.765467, True)
(0.765462, False)
(0.765457, False)
(0.765402, False)
(0.765341, False)
(0.765294, False)
(0.765267, False)
(0.765209, True)
(0.7650980000000001, False)
(0.765096, False)
(0.764884, False)
(0.764853, False)
(0.764842, True)
(0.764809, False)
(0.764719, False)
(0.76469, False)
(0.764675, False)
(0.764544, False)
(0.764462, False)
(0.764372, False)
(0.7643679999999999, False)
(0.764266, False)
(0.76425, False)
(0.76424, False)
(0.76423, False)
(0.764227, False)
(0.764204, False)
(0.764192, False)
(0.764165, False)
(0.764149, False)
(0.764136, False)
(0.76408, False)
(0.764019, False)
(0.763992, False)
(0.7639739999999999, False)
(0.763966, False)
(0.763953, False)
(0.763921, False)
(0.763877, False)
(0.763864, False)
(0.763861, True)
(0.763836, False)
(0.76383, False)
(0.763806, False)
(0.76372, False)
(0.763697, False)
(0.763687, True)
(0.763646, False)
(0.763637, False)
(0.763506, False)
(0.7634529999999999, True)
(0.763444, False)
(0.763432, True)
(0.763418, False)
(0.763347, False)
(0.76332, False)
(0.7633099999999999, False)
(0.763208, False)
(0.7631950000000001, False)
(0.763188, False)
(0.763124, False)
(0.763082, False)
(0.763064, True)
(0.763043, False)
(0.763007, False)
(0.762985, False)
(0.762976, False)
(0.7628429999999999, True)
(0.762822, False)
(0.7627809999999999, False)
(0.762635, False)
(0.7626120000000001, False)
(0.762598, True)
(0.762497, False)
(0.762483, False)
(0.762472, False)
(0.762372, False)
(0.762346, False)
(0.762345, False)
(0.762332, False)
(0.762317, True)
(0.762259, False)
(0.762242, False)
(0.762207, False)
(0.762202, False)
(0.762167, False)
(0.762158, True)
(0.76215, True)
(0.762128, False)
(0.762122, False)
(0.762118, True)
(0.762107, False)
(0.762082, False)
(0.762064, False)
(0.762055, False)
(0.76205, False)
(0.762032, False)
(0.7620020000000001, False)
(0.761972, False)
(0.7618929999999999, False)
(0.7618929999999999, False)
(0.761855, False)
(0.761849, False)
(0.761848, False)
(0.761786, False)
(0.761774, False)
(0.761773, False)
(0.761745, False)
(0.76173, False)
(0.76173, False)
(0.76168, False)
(0.761676, True)
(0.761676, False)
(0.761646, True)
(0.761622, False)
(0.761603, False)
(0.761544, True)
(0.76152, False)
(0.7615000000000001, False)
(0.7614730000000001, False)
(0.761416, False)
(0.761415, False)
(0.761382, False)
(0.761368, False)
(0.761362, False)
(0.761339, False)
(0.761297, False)
(0.761284, False)
(0.761279, False)
(0.761255, False)
(0.761252, False)
(0.76123, False)
(0.761215, True)
(0.7612, False)
(0.761134, False)
(0.761102, False)
(0.761062, False)
(0.761046, False)
(0.761038, True)
(0.760985, False)
(0.760954, True)
(0.7609509999999999, False)
(0.760949, False)
(0.76093, False)
(0.760907, True)
(0.760904, False)
(0.760901, False)
(0.7608969999999999, False)
(0.760892, True)
(0.7608779999999999, False)
(0.760849, False)
(0.76084, False)
(0.760838, False)
(0.760818, True)
(0.760814, False)
(0.760813, True)
(0.760798, False)
(0.76079, False)
(0.760773, False)
(0.760761, False)
(0.760734, False)
(0.760729, False)
(0.760702, False)
(0.760652, False)
(0.760622, False)
(0.760541, False)
(0.76053, False)
(0.7605109999999999, False)
(0.760471, False)
(0.760448, True)
(0.760407, False)
(0.760401, False)
(0.7603489999999999, False)
(0.760345, False)
(0.760292, True)
(0.7602679999999999, True)
(0.76022, False)
(0.760208, False)
(0.760151, False)
(0.760132, False)
(0.760118, False)
(0.7600709999999999, False)
(0.760001, False)
(0.759989, False)
(0.759964, False)
(0.759907, False)
(0.759905, False)
(0.759829, True)
(0.759814, False)
(0.759795, False)
(0.75978, False)
(0.759768, False)
(0.759661, False)
(0.759637, True)
(0.759606, False)
(0.759565, True)
(0.759555, False)
(0.759552, False)
(0.759535, True)
(0.759442, False)
(0.7594339999999999, False)
(0.759409, False)
(0.7593799999999999, False)
(0.759374, False)
(0.759361, False)
(0.759339, False)
(0.759287, False)
(0.759269, False)
(0.759218, False)
(0.759216, False)
(0.759215, False)
(0.759181, False)
(0.759179, False)
(0.759162, False)
(0.759154, False)
(0.759154, False)
(0.7591410000000001, False)
(0.759096, False)
(0.759054, False)
(0.759006, False)
(0.758999, False)
(0.758982, False)
(0.758938, False)
(0.758933, False)
(0.75892, False)
(0.758859, False)
(0.758822, False)
(0.758796, False)
(0.758787, False)
(0.758705, False)
(0.7586930000000001, False)
(0.758675, True)
(0.758671, False)
(0.75866, False)
(0.758659, False)
(0.758641, False)
(0.75862, False)
(0.758574, False)
(0.7585580000000001, False)
(0.758526, False)
(0.758508, True)
(0.758487, False)
(0.7584839999999999, False)
(0.758451, False)
(0.758367, False)
(0.758342, False)
(0.758331, True)
(0.758208, False)
(0.7581990000000001, False)
(0.758154, False)
(0.758147, False)
(0.758107, False)
(0.758095, False)
(0.758074, False)
(0.758062, False)
(0.758051, False)
(0.758023, True)
(0.758001, True)
(0.757992, False)
(0.757954, True)
(0.757933, False)
(0.757802, False)
(0.757783, False)
(0.757749, False)
(0.757736, False)
(0.7577240000000001, True)
(0.757696, False)
(0.757648, False)
(0.757646, False)
(0.757644, False)
(0.757636, False)
(0.757487, True)
(0.757477, False)
(0.757428, False)
(0.757424, False)
(0.757379, True)
(0.757351, False)
(0.757309, False)
(0.757294, False)
(0.757289, True)
(0.757251, False)
(0.757245, False)
(0.757203, False)
(0.757145, True)
(0.7571289999999999, False)
(0.75709, False)
(0.757089, False)
(0.757088, False)
(0.7570209999999999, True)
(0.757018, False)
(0.75701, False)
(0.757002, False)
(0.756991, False)
(0.75696, True)
(0.756948, False)
(0.7568969999999999, False)
(0.756889, False)
(0.7567820000000001, False)
(0.7567699999999999, True)
(0.7567619999999999, False)
(0.756741, False)
(0.756705, False)
(0.756671, False)
(0.756663, False)
(0.75657, False)
(0.756555, True)
(0.756549, False)
(0.756456, False)
(0.756426, False)
(0.7563610000000001, False)
(0.756335, False)
(0.756321, False)
(0.756299, False)
(0.75629, False)
(0.756215, False)
(0.756209, False)
(0.756204, False)
(0.756198, False)
(0.756173, False)
(0.7561720000000001, False)
(0.756127, False)
(0.756111, False)
(0.756095, False)
(0.7560910000000001, False)
(0.756076, False)
(0.756028, False)
(0.756016, False)
(0.756011, False)
(0.755942, False)
(0.755932, False)
(0.7559009999999999, True)
(0.755896, False)
(0.755879, False)
(0.755872, True)
(0.755849, False)
(0.755848, False)
(0.755833, True)
(0.755829, False)
(0.755824, False)
(0.755814, False)
(0.755809, False)
(0.755806, False)
(0.755792, False)
(0.755791, False)
(0.755787, False)
(0.75577, False)
(0.755735, False)
(0.755725, False)
(0.755698, False)
(0.755688, False)
(0.75568, False)
(0.755641, False)
(0.755613, False)
(0.755607, False)
(0.755598, False)
(0.755583, True)
(0.755553, False)
(0.755521, False)
(0.755482, False)
(0.7554810000000001, False)
(0.755465, False)
(0.755453, False)
(0.75545, False)
(0.755438, False)
(0.75543, False)
(0.75543, False)
(0.755424, False)
(0.755422, False)
(0.755386, False)
(0.755369, False)
(0.755368, False)
(0.755329, True)
(0.7553179999999999, False)
(0.755307, False)
(0.7553, False)
(0.755296, False)
(0.755285, True)
(0.755267, False)
(0.755214, False)
(0.755199, True)
(0.755196, False)
(0.755159, False)
(0.755128, False)
(0.755107, False)
(0.755092, False)
(0.755084, False)
(0.755083, False)
(0.755071, False)
(0.755062, False)
(0.75505, False)
(0.755026, False)
(0.7550209999999999, False)
(0.754993, False)
(0.754983, False)
(0.754982, True)
(0.754969, True)
(0.7549669999999999, False)
(0.754957, False)
(0.75493, True)
(0.754882, False)
(0.7548509999999999, False)
(0.754822, False)
(0.754813, True)
(0.754798, False)
(0.754794, False)
(0.754784, False)
(0.7547820000000001, False)
(0.754745, False)
(0.754714, False)
(0.754699, False)
(0.7546889999999999, False)
(0.75468, False)
(0.7546619999999999, True)
(0.754626, False)
(0.7546120000000001, False)
(0.754601, False)
(0.754557, False)
(0.75452, False)
(0.75448, False)
(0.754478, True)
(0.754455, True)
(0.754441, False)
(0.754416, False)
(0.754395, False)
(0.75436, True)
(0.754306, False)
(0.754302, False)
(0.754301, False)
(0.754278, True)
(0.75426, False)
(0.754252, True)
(0.754209, True)
(0.754208, False)
(0.754202, False)
(0.7542, False)
(0.754177, False)
(0.754154, True)
(0.754147, False)
(0.754146, False)
(0.7541370000000001, False)
(0.754095, False)
(0.754049, False)
(0.75404, False)
(0.754033, False)
(0.754011, False)
(0.753999, False)
(0.753993, True)
(0.753938, False)
(0.753929, False)
(0.753908, False)
(0.753908, False)
(0.753881, False)
(0.753862, True)
(0.753844, False)
(0.753818, False)
(0.753791, False)
(0.753779, False)
(0.753721, False)
(0.753696, False)
(0.753676, False)
(0.753672, False)
(0.7536700000000001, False)
(0.753634, False)
(0.753602, False)
(0.753599, False)
(0.753587, False)
(0.753584, False)
(0.753573, False)
(0.753537, False)
(0.753498, False)
(0.753465, False)
(0.7534270000000001, False)
(0.753405, False)
(0.753395, False)
(0.753378, False)
(0.753376, False)
(0.753361, False)
(0.753358, True)
(0.7533529999999999, False)
(0.753337, False)
(0.753329, False)
(0.753327, False)
(0.753325, False)
(0.75331, False)
(0.753283, False)
(0.753278, False)
(0.7532639999999999, False)
(0.753179, False)
(0.75315, False)
(0.753139, False)
(0.753135, False)
(0.753105, False)
(0.7531019999999999, False)
(0.753081, False)
(0.7530749999999999, False)
(0.753045, False)
(0.752991, False)
(0.752989, False)
(0.752948, True)
(0.752909, False)
(0.752903, False)
(0.752888, False)
(0.752885, True)
(0.7528630000000001, False)
(0.75283, False)
(0.752804, False)
(0.7527969999999999, False)
(0.752795, False)
(0.752759, False)
(0.752758, False)
(0.752749, False)
(0.752727, False)
(0.752726, True)
(0.752723, False)
(0.752702, False)
(0.7526930000000001, True)
(0.752692, False)
(0.752678, False)
(0.752668, False)
(0.752667, False)
(0.75266, False)
(0.752641, False)
(0.752625, False)
(0.75261, False)
(0.752597, False)
(0.7525930000000001, False)
(0.752578, False)
(0.752578, False)
(0.752572, False)
(0.75256, False)
(0.7525580000000001, False)
(0.752557, False)
(0.752553, False)
(0.752551, False)
(0.752538, False)
(0.75252, False)
(0.752511, False)
(0.752482, False)
(0.752443, False)
(0.752432, False)
(0.7524109999999999, True)
(0.752409, False)
(0.7523759999999999, False)
(0.752333, False)
(0.752317, False)
(0.752306, False)
(0.752238, False)
(0.752228, False)
(0.752221, False)
(0.75218, False)
(0.752174, False)
(0.752155, False)
(0.752155, True)
(0.752135, False)
(0.752062, True)
(0.752042, False)
(0.752035, False)
(0.752022, False)
(0.7519979999999999, False)
(0.751947, False)
(0.751937, False)
(0.751927, False)
