15_30
0.350200	0.330200	0.345200	0.380000	0.345000	0.359000	0.334000	0.319000	0.334000	
0.447400	0.410600	0.435000	0.458000	0.424000	0.443000	0.439000	0.378000	0.423000	
0.466600	0.434800	0.439600	0.478000	0.446000	0.448000	0.457000	0.426000	0.425000	
0.520400	0.478600	0.492200	0.541000	0.505000	0.514000	0.497000	0.457000	0.471000	
0.515600	0.486800	0.491000	0.521000	0.503000	0.496000	0.504000	0.468000	0.486000	
0.528200	0.493000	0.496400	0.536000	0.505000	0.511000	0.517000	0.487000	0.478000	
0.520600	0.491000	0.502800	0.536000	0.524000	0.514000	0.508000	0.475000	0.494000	
0.541600	0.510400	0.521800	0.551000	0.517000	0.537000	0.533000	0.506000	0.499000	
0.531400	0.491800	0.504800	0.541000	0.512000	0.522000	0.515000	0.461000	0.486000	
0.542200	0.495800	0.521600	0.551000	0.506000	0.527000	0.532000	0.477000	0.509000	
40_55
0.439200	0.423600	0.494000	0.464000	0.450000	0.525000	0.411000	0.402000	0.455000	
0.547000	0.512400	0.596400	0.569000	0.534000	0.625000	0.528000	0.497000	0.570000	
0.571200	0.533800	0.625800	0.580000	0.551000	0.658000	0.550000	0.515000	0.598000	
0.614000	0.579200	0.664000	0.628000	0.595000	0.685000	0.602000	0.571000	0.650000	
0.619200	0.579200	0.674800	0.640000	0.599000	0.693000	0.601000	0.570000	0.660000	
0.623000	0.587400	0.676200	0.628000	0.601000	0.698000	0.610000	0.572000	0.653000	
0.627600	0.591000	0.684000	0.637000	0.600000	0.703000	0.596000	0.571000	0.650000	
0.637800	0.601600	0.697800	0.651000	0.615000	0.720000	0.630000	0.587000	0.680000	
0.639200	0.599800	0.695600	0.646000	0.611000	0.708000	0.630000	0.594000	0.685000	
0.646400	0.601400	0.700600	0.654000	0.608000	0.710000	0.643000	0.594000	0.690000	
65_80
0.548000	0.503600	0.536000	0.568000	0.527000	0.555000	0.524000	0.470000	0.517000	
0.677600	0.620800	0.663400	0.721000	0.647000	0.685000	0.653000	0.603000	0.637000	
0.688000	0.624600	0.655200	0.693000	0.643000	0.672000	0.680000	0.607000	0.642000	
0.737000	0.679400	0.714000	0.750000	0.695000	0.730000	0.723000	0.662000	0.695000	
0.747800	0.679200	0.712400	0.760000	0.691000	0.720000	0.741000	0.667000	0.707000	
0.751400	0.688000	0.713800	0.763000	0.697000	0.725000	0.740000	0.674000	0.700000	
0.759800	0.698400	0.723200	0.767000	0.710000	0.735000	0.750000	0.682000	0.710000	
0.765800	0.699600	0.731200	0.776000	0.712000	0.737000	0.756000	0.690000	0.727000	
0.765200	0.699200	0.726800	0.776000	0.722000	0.737000	0.757000	0.683000	0.720000	
0.781000	0.719600	0.740800	0.797000	0.742000	0.755000	0.772000	0.702000	0.730000	
